"","url","catalogNumber","family","subfamily","genus","specificEpithet","scientific_name","typeStatus","stateProvince","country","dateIdentified","habitat","minimumElevationInMeters","geojson.type","decimal_latitude","decimal_longitude"
"4897","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409616","casent0409616","formicidae","myrmicinae","Crematogaster","agnetis","crematogaster agnetis","","Antananarivo","","2006-12-31","montane rainforest","1300","point","-18.47333","47.96"
"4898","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409616-d01","casent0409616-d01","formicidae","myrmicinae","Crematogaster","agnetis","crematogaster agnetis","","Antananarivo","","","montane rainforest","1300","point","-18.47333","47.96"
"4899","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409617","casent0409617","formicidae","myrmicinae","Crematogaster","mafybe","crematogaster mafybe","","Antananarivo","","2012-12-27","montane rainforest","1300","point","-18.47333","47.96"
"4900","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409618","casent0409618","formicidae","myrmicinae","Crematogaster","mafybe","crematogaster mafybe","","Antananarivo","","2012-12-20","montane rainforest","1300","point","-18.47333","47.96"
"4901","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409618-d01","casent0409618-d01","formicidae","myrmicinae","Crematogaster","mafybe","crematogaster mafybe","","Antananarivo","","2012-12-20","montane rainforest","1300","point","-18.47333","47.96"
"4902","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409622","casent0409622","formicidae","myrmicinae","Crematogaster","mafybe","crematogaster mafybe","","Antananarivo","","2012-12-27","montane rainforest","1300","point","-18.47333","47.96"
"4903","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409624","casent0409624","formicidae","myrmicinae","Crematogaster","mafybe","crematogaster mafybe","","Antananarivo","","2012-12-27","montane rainforest","1300","point","-18.47333","47.96"
"4904","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409628","casent0409628","formicidae","myrmicinae","Crematogaster","mafybe","crematogaster mafybe","","Antananarivo","","2012-12-27","montane rainforest","1300","point","-18.47333","47.96"
"4905","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409629","casent0409629","formicidae","myrmicinae","Crematogaster","mafybe","crematogaster mafybe","","Antananarivo","","2012-12-27","montane rainforest","1300","point","-18.47333","47.96"
"4906","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409630","casent0409630","formicidae","myrmicinae","Crematogaster","madagascariensis","crematogaster madagascariensis","","Antananarivo","","2012-12-27","montane rainforest","1300","point","-18.47333","47.96"
"4907","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409633","casent0409633","formicidae","myrmicinae","Crematogaster","madagascariensis","crematogaster madagascariensis","","Antananarivo","","2012-12-20","montane rainforest","1300","point","-18.47333","47.96"
"4908","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409633-d01","casent0409633-d01","formicidae","myrmicinae","Crematogaster","madagascariensis","crematogaster madagascariensis","","Antananarivo","","2012-12-20","montane rainforest","1300","point","-18.47333","47.96"
"4909","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409635","casent0409635","formicidae","myrmicinae","Crematogaster","hazolava","crematogaster hazolava","","Antananarivo","","2012-12-27","montane rainforest","1300","point","-18.47333","47.96"
"4910","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409638","casent0409638","formicidae","myrmicinae","Crematogaster","madagascariensis","crematogaster madagascariensis","","Antananarivo","","2012-12-20","montane rainforest sifted litter leaf mold, rotten wood","1300","point","-18.47333","47.96"
"4911","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409638-d01","casent0409638-d01","formicidae","myrmicinae","Crematogaster","madagascariensis","crematogaster madagascariensis","","Antananarivo","","2012-12-20","montane rainforest sifted litter leaf mold, rotten wood","1300","point","-18.47333","47.96"
"4912","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409640","casent0409640","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype5","crematogaster hova_complex_morphotype5","","Antananarivo","","2010-12-06","montane rainforest","1300","point","-18.47333","47.96"
"4913","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409648","casent0409648","formicidae","myrmicinae","Crematogaster","hova_complex","crematogaster hova_complex","","Antananarivo","","2012-12-27","montane rainforest sifted litter leaf mold, rotten wood","1300","point","-18.47333","47.96"
"4914","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409649","casent0409649","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype4","crematogaster hova_complex_morphotype4","","Antananarivo","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1300","point","-18.47333","47.96"
"4915","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409650","casent0409650","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype5","crematogaster hova_complex_morphotype5","","Antananarivo","","2010-12-06","montane rainforest","1300","point","-18.47333","47.96"
"4916","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409651","casent0409651","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype5","crematogaster hova_complex_morphotype5","","Antananarivo","","2010-12-06","montane rainforest","1300","point","-18.47333","47.96"
"4917","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409652","casent0409652","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype5","crematogaster hova_complex_morphotype5","","Antananarivo","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1300","point","-18.47333","47.96"
"4918","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0409652-d01","casent0409652-d01","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype5","crematogaster hova_complex_morphotype5","","Antananarivo","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1300","point","-18.47333","47.96"
"4919","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0410026","casent0410026","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype4","crematogaster hova_complex_morphotype4","","Antananarivo","","2010-12-06","montane rainforest sifted litter leaf mold, rotten wood","1300","point","-18.47333","47.96"
"4920","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0410031","casent0410031","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype4","crematogaster hova_complex_morphotype4","","Antananarivo","","2010-12-06","montane rainforest","1300","point","-18.47333","47.96"
"4921","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0410036","casent0410036","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype4","crematogaster hova_complex_morphotype4","","Antananarivo","","2010-12-06","montane rainforest","1300","point","-18.47333","47.96"
"4922","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0410039","casent0410039","formicidae","myrmicinae","Crematogaster","hova_complex","crematogaster hova_complex","","Antananarivo","","2012-12-27","montane rainforest on low vegetation","1300","point","-18.47333","47.96"
"4923","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0410042","casent0410042","formicidae","myrmicinae","Crematogaster","mg06","crematogaster mg06","","Arizona","Pima","2006-12-31","manzanita-oak woodland under stone","1650","point","32.47333","-110.725"
"4924","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0414243","casent0414243","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Antsiranana","","2006-12-31","tropical dry forest","80","point","-12.90889","49.10983"
"4925","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0414275","casent0414275","formicidae","myrmicinae","Crematogaster","orthocar1","crematogaster orthocar1","","Prefecture Sangha-Mba r","","","rainforest ex leaf litter","340","point","2.35083","16.14717"
"4926","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0415414","casent0415414","formicidae","myrmicinae","Crematogaster","chlorotica_cf","crematogaster chlorotica_cf","","Prefecture Sangha-Mba r","","","rainforest ex dead twig above ground","510","point","3.03333","16.41"
"4927","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418185","casent0418185","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Toamasina","","2008-12-31","rainforest canopy","150","point","-15.71333","49.97167"
"4928","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418186","casent0418186","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Toamasina","","2012-12-20","rainforest canopy","150","point","-15.71333","49.97167"
"4929","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418186-d01","casent0418186-d01","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Toamasina","","2012-12-20","rainforest canopy","150","point","-15.71333","49.97167"
"4930","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418189","casent0418189","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Toamasina","","","rainforest canopy","150","point","-15.71333","49.97167"
"4931","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418189-d01","casent0418189-d01","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Toamasina","","","rainforest canopy","150","point","-15.71333","49.97167"
"4932","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418190","casent0418190","formicidae","myrmicinae","Crematogaster","rasoherinae","crematogaster rasoherinae","","Toamasina","","2008-10-16","rainforest canopy","30","point","-15.73","49.96"
"4933","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418190-d01","casent0418190-d01","formicidae","myrmicinae","Crematogaster","rasoherinae","crematogaster rasoherinae","","Toamasina","","","rainforest canopy","30","point","-15.73","49.96"
"4934","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418199","casent0418199","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Toamasina","","2012-12-20","rainforest canopy","150","point","-15.71333","49.97167"
"4935","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418199-d01","casent0418199-d01","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Toamasina","","2012-12-20","rainforest canopy","150","point","-15.71333","49.97167"
"4936","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418220","casent0418220","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Toamasina","","2008-12-31","rainforest canopy","30","point","-15.73","49.96"
"4937","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418229","casent0418229","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Toamasina","","2008-12-31","rainforest canopy","30","point","-15.73","49.96"
"4938","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418232","casent0418232","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Toliara","","2012-12-20","tropical dry forest under stone","300","point","-24.93","46.6455"
"4939","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418295","casent0418295","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Mahajanga","","2012-12-27","tropical dry forest on low vegetation","50","point","-19.14194","44.828"
"4940","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418419","casent0418419","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Toliara","","2013-01-02","tropical dry forest","100","point","-20.045","44.66222"
"4941","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418522","casent0418522","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Toliara","","2012-12-20","tropical dry forest","100","point","-20.045","44.66222"
"4942","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418522-d01","casent0418522-d01","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Toliara","","2012-12-20","tropical dry forest","100","point","-20.045","44.66222"
"4943","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418528","casent0418528","formicidae","myrmicinae","Crematogaster","rasoherinae","crematogaster rasoherinae","","Mahajanga","","2012-12-27","tropical dry forest","20","point","-19.02139","44.44067"
"4944","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418783","casent0418783","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-20","tropical dry forest","20","point","-19.02139","44.44067"
"4945","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418783-d01","casent0418783-d01","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-20","tropical dry forest","20","point","-19.02139","44.44067"
"4946","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0418956","casent0418956","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Toliara","","2013-01-02","gallery forest","75","point","-23.52417","44.12133"
"4947","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419025","casent0419025","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype4","crematogaster hova_complex_morphotype4","","Antananarivo","","2010-12-06","montane rainforest","1410","point","-18.22528","47.28683"
"4948","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419125","casent0419125","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest","210","point","-16.26722","47.04861"
"4949","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419371","casent0419371","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest","135","point","-16.22806","47.14361"
"4950","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419423","casent0419423","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest","130","point","-16.32083","46.81067"
"4951","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419493","casent0419493","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Mahajanga","","2012-12-27","tropical dry forest","130","point","-16.32083","46.81067"
"4952","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419493-d01","casent0419493-d01","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Mahajanga","","2012-12-27","tropical dry forest","130","point","-16.32083","46.81067"
"4953","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419598","casent0419598","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-20","tropical dry forest on Tsingy","100","point","-19.13222","44.81467"
"4954","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419598-d01","casent0419598-d01","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-20","tropical dry forest on Tsingy","100","point","-19.13222","44.81467"
"4955","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419629","casent0419629","formicidae","myrmicinae","Crematogaster","telolafy","crematogaster telolafy","","Mahajanga","","","tropical dry forest on Tsingy","100","point","-19.13222","44.81467"
"4956","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419629-d01","casent0419629-d01","formicidae","myrmicinae","Crematogaster","telolafy","crematogaster telolafy","","Mahajanga","","","tropical dry forest on Tsingy","100","point","-19.13222","44.81467"
"4957","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419676","casent0419676","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-20","tropical dry forest on Tsingy","100","point","-19.13222","44.81467"
"4958","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419676-d01","casent0419676-d01","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-20","tropical dry forest on Tsingy","100","point","-19.13222","44.81467"
"4959","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419788","casent0419788","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-27","tropical dry forest on Tsingy","150","point","-18.70944","44.71817"
"4960","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419801","casent0419801","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-20","tropical dry forest on Tsingy","150","point","-18.70944","44.71817"
"4961","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419801-d01","casent0419801-d01","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-20","tropical dry forest on Tsingy","150","point","-18.70944","44.71817"
"4962","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419808","casent0419808","formicidae","myrmicinae","Crematogaster","telolafy","crematogaster telolafy","","Mahajanga","","2010-12-31","tropical dry forest on Tsingy","150","point","-18.70944","44.71817"
"4963","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419832","casent0419832","formicidae","myrmicinae","Crematogaster","telolafy","crematogaster telolafy","","Mahajanga","","2010-12-31","tropical dry forest on Tsingy","150","point","-18.70944","44.71817"
"4964","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0419962","casent0419962","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Toliara","","2013-01-02","gallery forest","35","point","-24.95694","46.2715"
"4965","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421571","casent0421571","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Antsiranana","","2012-12-27","rainforest","30","point","-13.41933","48.33117"
"4966","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421579","casent0421579","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","rainforest","30","point","-13.41933","48.33117"
"4967","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421579-d01","casent0421579-d01","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","rainforest","30","point","-13.41933","48.33117"
"4968","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421623","casent0421623","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","rainforest","30","point","-13.41933","48.33117"
"4969","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421624","casent0421624","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","rainforest","30","point","-13.41933","48.33117"
"4970","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421627","casent0421627","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","rainforest","30","point","-13.41933","48.33117"
"4971","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421627-d01","casent0421627-d01","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","rainforest","30","point","-13.41933","48.33117"
"4972","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421629","casent0421629","formicidae","myrmicinae","Crematogaster","mg02","crematogaster mg02","","Antsiranana","","2006-12-31","rainforest","30","point","-13.41933","48.33117"
"4973","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421638","casent0421638","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","tropical dry forest","325","point","-12.46889","49.24217"
"4974","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421638-d01","casent0421638-d01","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","tropical dry forest","325","point","-12.46889","49.24217"
"4975","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421641","casent0421641","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","tropical dry forest","325","point","-12.46889","49.24217"
"4976","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0421641-d01","casent0421641-d01","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","tropical dry forest","325","point","-12.46889","49.24217"
"4977","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423041","casent0423041","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
"4978","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423054","casent0423054","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-20","tropical dry forest","325","point","-12.46889","49.24217"
"4979","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423054-d01","casent0423054-d01","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-20","tropical dry forest","325","point","-12.46889","49.24217"
"4980","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423090","casent0423090","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2008-12-31","tropical dry forest","325","point","-12.46889","49.24217"
"4981","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423096","casent0423096","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","tropical dry forest","325","point","-12.46889","49.24217"
"4982","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423096-d01","casent0423096-d01","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","tropical dry forest","325","point","-12.46889","49.24217"
"4983","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423124","casent0423124","formicidae","myrmicinae","Crematogaster","lobata","crematogaster lobata","","Antsiranana","","2013-01-02","tropical dry forest","325","point","-12.46889","49.24217"
"4984","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423149","casent0423149","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","2013-04-24","tropical dry forest","210","point","-12.86361","49.22583"
"4985","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423151","casent0423151","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","tropical dry forest","210","point","-12.86361","49.22583"
"4986","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423151-d01","casent0423151-d01","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","tropical dry forest","210","point","-12.86361","49.22583"
"4987","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423172","casent0423172","formicidae","myrmicinae","Crematogaster","mafybe","crematogaster mafybe","","Antsiranana","","2012-12-27","montane rainforest","1300","point","-12.59639","49.1595"
"4988","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423182","casent0423182","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-20","montane rainforest","925","point","-12.53444","49.1795"
"4989","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423182-d01","casent0423182-d01","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-20","montane rainforest","925","point","-12.53444","49.1795"
"4990","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423183","casent0423183","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-27","montane rainforest","925","point","-12.53444","49.1795"
"4991","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423184","casent0423184","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Antsiranana","","2006-12-31","rainforest","600","point","-13.79861","48.16167"
"4992","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423185","casent0423185","formicidae","myrmicinae","Crematogaster","hova_complex_morphotype3","crematogaster hova_complex_morphotype3","","Antsiranana","","2010-12-06","rainforest","600","point","-13.79861","48.16167"
"4993","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423188","casent0423188","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","rainforest","600","point","-13.79861","48.16167"
"4994","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423189","casent0423189","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","rainforest","600","point","-13.79861","48.16167"
"4995","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423190","casent0423190","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","rainforest","600","point","-13.79861","48.16167"
"4996","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423216","casent0423216","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","","rainforest","30","point","-13.41933","48.33117"
"4997","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423216-d01","casent0423216-d01","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","","rainforest","30","point","-13.41933","48.33117"
"4998","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423219","casent0423219","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","rainforest","30","point","-13.41933","48.33117"
"4999","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423219-d01","casent0423219-d01","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","rainforest","30","point","-13.41933","48.33117"
"5000","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423221","casent0423221","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
"5001","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423222","casent0423222","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
"5002","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423223","casent0423223","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Antsiranana","","2012-12-20","tropical dry forest","325","point","-12.46889","49.24217"
"5003","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423223-d01","casent0423223-d01","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Antsiranana","","2012-12-20","tropical dry forest","325","point","-12.46889","49.24217"
"5004","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423224","casent0423224","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
"5005","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423225","casent0423225","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
"5006","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423226","casent0423226","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
"5007","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423227","casent0423227","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
